InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
571987,22138,BAKING SET 9 PIECE RETROSPOT,2,06/24/2011 11:55,5.47,13722,United Kingdom
584946,84029E,RED WOOLLY HOTTIE WHITE HEART,1,10/03/2011 09:29,4.1,12384,United Kingdom
C571822,71053,WHITE METAL LANTERN,-8,03/14/2011 11:52,3.32,,France
571363,22632,HAND WARMER RED POLKA DOT,17,04/17/2011 18:12,1.77,12900,United Kingdom
569065,22632,HAND WARMER RED POLKA DOT,1,09/25/2011 16:15,1.96,12858,United Kingdom
565840,22960,JAM MAKING SET WITH JARS,3,06/08/2011 14:02,4.78,14435,United Kingdom
576137,22633,HAND WARMER UNION JACK,6,02/10/2011 08:32,2.02,16349,United Kingdom
551753,21929,JUMBO BAG PINK VINTAGE PAISLEY,14,05/03/2011 17:59,2.08,13067,United Kingdom
579939,84879,ASSORTED COLOUR BIRD ORNAMENT,4,04/15/2011 10:11,1.84,14482,United Kingdom
567912,71053,WHITE METAL LANTERN,10,09/23/2011 15:47,3.89,12805,United Kingdom
560991,22197,SMALL POPCORN HOLDER,19,02/25/2011 18:01,0.85,13805,Germany
546000,85099B,JUMBO BAG RED RETROSPOT,1,11/19/2011 19:56,2.03,14316,France
543834,21071,VINTAGE BILLBOARD DRINK ME MUG,1,05/21/2011 13:27,1.05,12466,United Kingdom
585743,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,12/26/2010 08:41,4.22,13399,Germany
542444,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,05/16/2011 12:00,4.14,14325,France
557065,21931,JUMBO STORAGE BAG SUKI,10,06/06/2011 14:30,2.1,13813,United Kingdom
582290,85099B,JUMBO BAG RED RETROSPOT,1,06/12/2011 09:58,2.38,13080,United Kingdom
574388,22960,JAM MAKING SET WITH JARS,3,03/15/2011 16:15,4.2,14675,United Kingdom
C584471,71053,WHITE METAL LANTERN,-13,04/29/2011 13:42,3.15,13073,Germany
558561,85099B,JUMBO BAG RED RETROSPOT,3,11/12/2011 11:36,2.08,14614,United Kingdom
540054,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,03/01/2011 11:36,2.52,15943,Belgium
543953,84029E,RED WOOLLY HOTTIE WHITE HEART,4,05/02/2011 18:16,3.65,13009,United Kingdom
583867,22960,JAM MAKING SET WITH JARS,1,01/01/2011 09:54,4.15,13421,Germany
554165,23298,SPOTTY BUNTING,11,05/14/2011 15:04,4.64,14005,Germany
579614,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,04/21/2011 09:05,4.18,14479,United Kingdom
574360,22632,HAND WARMER RED POLKA DOT,9,09/16/2011 18:35,1.69,12519,United Kingdom
574558,22383,LUNCH BAG SUKI DESIGN,15,07/13/2011 09:03,1.5,12783,United Kingdom
566346,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,04/19/2011 14:48,2.64,12567,United Kingdom
564362,21931,JUMBO STORAGE BAG SUKI,5,11/23/2011 07:33,2.15,12722,United Kingdom
585425,84879,ASSORTED COLOUR BIRD ORNAMENT,1,04/17/2011 14:39,1.85,14515,United Kingdom
547152,22197,SMALL POPCORN HOLDER,5,06/23/2011 07:05,0.79,13059,Spain
542616,22633,HAND WARMER UNION JACK,6,12/31/2010 07:15,2.11,13776,Portugal
576111,22178,VICTORIAN GLASS HANGING T-LIGHT,9,11/05/2011 08:17,1.25,13225,United Kingdom
545595,71053,WHITE METAL LANTERN,9,07/17/2011 16:28,3.71,13418,United Kingdom
585016,85099B,JUMBO BAG RED RETROSPOT,1,08/18/2011 15:23,2.38,12887,United Kingdom
553549,84029E,RED WOOLLY HOTTIE WHITE HEART,1,11/13/2011 08:39,4.23,14183,France
555976,22752,SET 7 BABUSHKA NESTING BOXES,4,04/25/2011 10:16,7.29,13411,United Kingdom
578992,21931,JUMBO STORAGE BAG SUKI,13,09/29/2011 18:27,2.2,12518,United Kingdom
585650,23203,JUMBO BAG DOILEY PATTERNS,1,02/02/2011 11:23,2.37,13630,United Kingdom
576893,22138,BAKING SET 9 PIECE RETROSPOT,4,06/01/2011 15:23,4.63,13182,United Kingdom
566027,21212,PACK OF 72 RETROSPOT CAKE CASES,2,01/21/2011 07:11,0.48,13424,United Kingdom
585797,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,03/05/2011 08:56,4.16,13717,Ireland
564074,22423,REGENCY CAKESTAND 3 TIER,1,10/13/2011 11:40,14.29,14190,United Kingdom
587330,23298,SPOTTY BUNTING,3,03/09/2011 09:33,5.39,15081,United Kingdom
574497,84879,ASSORTED COLOUR BIRD ORNAMENT,1,10/31/2011 13:11,1.9,12973,United Kingdom
586720,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,03/26/2011 15:21,4.59,13905,United Kingdom
538210,22961,JAM MAKING SET PRINTED,1,02/14/2011 13:15,1.55,15376,United Kingdom
554805,85099B,JUMBO BAG RED RETROSPOT,4,05/27/2011 15:42,2.27,12997,United Kingdom
570875,85099B,JUMBO BAG RED RETROSPOT,16,11/12/2011 11:01,2.26,12375,Ireland
580073,22423,REGENCY CAKESTAND 3 TIER,9,06/15/2011 17:44,12.06,13377,United Kingdom
576160,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,07/14/2011 16:33,3.96,14643,United Kingdom
571476,22178,VICTORIAN GLASS HANGING T-LIGHT,6,07/25/2011 12:50,1.2,16243,United Kingdom
542378,21754,HOME BUILDING BLOCK WORD,14,05/02/2011 11:03,6.8,13296,United Kingdom
583146,20725,LUNCH BAG RED RETROSPOT,9,09/28/2011 12:31,1.81,12803,United Kingdom
562170,20727,LUNCH BAG BLACK SKULL.,5,07/14/2011 18:54,1.87,13276,United Kingdom
566524,22178,VICTORIAN GLASS HANGING T-LIGHT,5,08/24/2011 15:15,1.22,13914,United Kingdom
547263,84879,ASSORTED COLOUR BIRD ORNAMENT,1,05/17/2011 08:57,1.54,15685,United Kingdom
583175,22423,REGENCY CAKESTAND 3 TIER,4,09/18/2011 18:54,12.67,12447,United Kingdom
554877,22960,JAM MAKING SET WITH JARS,1,09/19/2011 18:52,4.2,12427,United Kingdom
541253,22383,LUNCH BAG SUKI DESIGN,3,03/20/2011 09:59,1.89,12628,United Kingdom
584982,20725,LUNCH BAG RED RETROSPOT,1,07/13/2011 09:18,1.87,13382,United Kingdom
551816,84406B,CREAM CUPID HEARTS COAT HANGER,7,04/15/2011 19:52,3.04,14570,United Kingdom
582860,20725,LUNCH BAG RED RETROSPOT,9,07/17/2011 09:37,1.74,12716,United Kingdom
546271,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,07/08/2011 11:08,2.83,13111,Spain
C571904,22633,HAND WARMER UNION JACK,-2,09/10/2011 09:19,1.67,13233,Belgium
585711,20725,LUNCH BAG RED RETROSPOT,2,10/27/2011 10:32,1.65,12402,Ireland
551112,71053,WHITE METAL LANTERN,5,04/17/2011 08:47,3.49,12880,United Kingdom
544585,22423,REGENCY CAKESTAND 3 TIER,11,10/05/2011 07:38,12.16,13279,United Kingdom
550210,71053,WHITE METAL LANTERN,2,02/26/2011 07:45,3.79,14260,United Kingdom
574238,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,08/28/2011 14:42,4.27,13329,United Kingdom
551767,84879,ASSORTED COLOUR BIRD ORNAMENT,10,09/09/2011 18:40,1.71,13067,United Kingdom
564387,85099B,JUMBO BAG RED RETROSPOT,7,06/22/2011 09:51,2.1,12722,United Kingdom
543330,21071,VINTAGE BILLBOARD DRINK ME MUG,11,03/01/2011 17:54,1.05,13663,United Kingdom
585827,21754,HOME BUILDING BLOCK WORD,3,03/31/2011 18:24,6.28,15608,Ireland
552659,84029E,RED WOOLLY HOTTIE WHITE HEART,10,11/22/2011 10:55,3.77,12789,United Kingdom
572871,23084,RABBIT NIGHT LIGHT,5,12/08/2011 15:27,2.39,16297,United Kingdom
586141,84406B,CREAM CUPID HEARTS COAT HANGER,5,02/23/2011 13:04,2.55,13455,United Kingdom
568025,23298,SPOTTY BUNTING,6,03/04/2011 14:09,5.04,12639,United Kingdom
583821,22633,HAND WARMER UNION JACK,2,07/30/2011 14:53,1.67,13294,United Kingdom
561132,22961,JAM MAKING SET PRINTED,9,11/23/2011 10:05,1.6,12865,United Kingdom
552702,20725,LUNCH BAG RED RETROSPOT,15,01/16/2011 18:18,1.68,13563,United Kingdom
569250,21212,PACK OF 72 RETROSPOT CAKE CASES,9,04/10/2011 14:43,0.47,13311,United Kingdom
552052,22383,LUNCH BAG SUKI DESIGN,6,05/22/2011 17:37,1.58,14200,United Kingdom
550771,22423,REGENCY CAKESTAND 3 TIER,9,07/09/2011 10:44,12.99,15710,United Kingdom
579237,22633,HAND WARMER UNION JACK,1,07/18/2011 15:32,1.89,13434,United Kingdom
581021,20727,LUNCH BAG BLACK SKULL.,1,11/11/2011 14:24,1.73,14212,France
561975,21754,HOME BUILDING BLOCK WORD,5,06/17/2011 10:04,6.39,12449,Ireland
582168,22178,VICTORIAN GLASS HANGING T-LIGHT,8,01/21/2011 11:45,1.37,15785,United Kingdom
568882,22960,JAM MAKING SET WITH JARS,7,08/01/2011 09:58,3.98,12669,Germany
570941,22752,SET 7 BABUSHKA NESTING BOXES,8,08/25/2011 07:39,6.99,12490,United Kingdom
584459,71053,WHITE METAL LANTERN,12,10/24/2011 16:27,3.49,13010,United Kingdom
566961,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,03/21/2011 19:33,3.1,14472,United Kingdom
578554,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,03/08/2011 18:49,3.68,14133,United Kingdom
563034,23084,RABBIT NIGHT LIGHT,7,04/16/2011 14:32,1.9,13308,United Kingdom
563359,85099B,JUMBO BAG RED RETROSPOT,16,12/11/2010 07:30,2.21,13859,Belgium
584261,22138,BAKING SET 9 PIECE RETROSPOT,7,10/09/2011 16:24,5.34,13215,Belgium
546273,21754,HOME BUILDING BLOCK WORD,1,02/19/2011 19:17,6.52,13111,Spain
580839,21212,PACK OF 72 RETROSPOT CAKE CASES,10,03/09/2011 18:14,0.39,12609,Belgium
587373,22632,HAND WARMER RED POLKA DOT,15,01/31/2011 07:52,1.8,13737,France
546041,23084,RABBIT NIGHT LIGHT,4,04/13/2011 10:24,2.16,15548,United Kingdom
584094,21754,HOME BUILDING BLOCK WORD,2,02/19/2011 18:04,6.45,14990,Ireland
569134,22632,HAND WARMER RED POLKA DOT,1,05/19/2011 09:48,2.02,12889,United Kingdom
580448,23203,JUMBO BAG DOILEY PATTERNS,8,12/19/2010 19:51,2.16,13838,Germany
536511,23203,JUMBO BAG DOILEY PATTERNS,4,04/30/2011 12:46,2.09,13144,United Kingdom
555224,23203,JUMBO BAG DOILEY PATTERNS,6,10/08/2011 16:41,2.23,13352,United Kingdom
566924,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,04/13/2011 08:19,2.53,14854,United Kingdom
560609,21929,JUMBO BAG PINK VINTAGE PAISLEY,6,11/18/2011 09:17,1.9,12585,United Kingdom
568760,22960,JAM MAKING SET WITH JARS,5,01/27/2011 14:23,4.63,13241,Germany
568863,22960,JAM MAKING SET WITH JARS,1,03/28/2011 09:29,3.83,14997,United Kingdom
545039,84879,ASSORTED COLOUR BIRD ORNAMENT,1,04/08/2011 18:25,1.86,14406,United Kingdom
582617,22178,VICTORIAN GLASS HANGING T-LIGHT,4,08/25/2011 12:23,1.26,14701,United Kingdom
545507,22383,LUNCH BAG SUKI DESIGN,3,03/01/2011 13:45,1.83,14981,United Kingdom
578818,23203,JUMBO BAG DOILEY PATTERNS,6,11/09/2011 07:36,2.0,,United Kingdom
539392,22960,JAM MAKING SET WITH JARS,11,10/12/2011 13:57,4.77,12863,United Kingdom
563219,22632,HAND WARMER RED POLKA DOT,1,07/30/2011 15:57,1.84,,United Kingdom
580630,22383,LUNCH BAG SUKI DESIGN,5,02/14/2011 15:22,1.77,14285,Ireland
581033,22138,BAKING SET 9 PIECE RETROSPOT,6,07/06/2011 13:08,4.99,13639,United Kingdom
550801,23084,RABBIT NIGHT LIGHT,1,07/06/2011 08:19,1.94,12464,France
558002,22633,HAND WARMER UNION JACK,13,06/25/2011 10:33,2.01,13020,Portugal
564724,84879,ASSORTED COLOUR BIRD ORNAMENT,17,06/25/2011 15:54,1.86,12671,France
549909,20725,LUNCH BAG RED RETROSPOT,11,02/20/2011 09:18,1.78,12649,United Kingdom
567699,21071,VINTAGE BILLBOARD DRINK ME MUG,1,06/30/2011 08:42,1.13,12411,United Kingdom
586095,21931,JUMBO STORAGE BAG SUKI,8,10/12/2011 08:04,1.97,12408,United Kingdom
560709,22961,JAM MAKING SET PRINTED,4,03/29/2011 16:40,1.36,13118,United Kingdom
563750,84879,ASSORTED COLOUR BIRD ORNAMENT,9,09/18/2011 12:37,1.62,12644,United Kingdom
547615,21212,PACK OF 72 RETROSPOT CAKE CASES,6,02/18/2011 14:54,0.47,12923,United Kingdom
578751,21931,JUMBO STORAGE BAG SUKI,15,03/04/2011 18:23,1.92,12636,United Kingdom
569066,22961,JAM MAKING SET PRINTED,10,04/10/2011 09:44,1.56,12858,United Kingdom
552391,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,06/03/2011 18:29,4.65,13183,United Kingdom
565191,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,11/26/2011 17:01,4.22,14213,Germany
539828,20725,LUNCH BAG RED RETROSPOT,7,06/26/2011 18:18,1.54,12434,Ireland
566375,22197,SMALL POPCORN HOLDER,8,08/04/2011 14:04,0.77,12623,United Kingdom
549711,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,10/30/2011 14:36,3.07,,United Kingdom
543115,22383,LUNCH BAG SUKI DESIGN,4,02/02/2011 14:40,1.77,15583,Germany
563979,23298,SPOTTY BUNTING,13,04/29/2011 19:55,5.38,13056,United Kingdom
557674,22178,VICTORIAN GLASS HANGING T-LIGHT,1,04/03/2011 09:38,1.31,12658,United Kingdom
571307,84029E,RED WOOLLY HOTTIE WHITE HEART,11,11/29/2011 19:59,4.17,12657,United Kingdom
587161,21071,VINTAGE BILLBOARD DRINK ME MUG,13,03/06/2011 10:50,1.05,12626,United Kingdom
565904,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,07/01/2011 07:28,4.16,13112,Belgium
547877,84406B,CREAM CUPID HEARTS COAT HANGER,7,08/08/2011 07:51,2.92,12839,Netherlands
572590,84406B,CREAM CUPID HEARTS COAT HANGER,1,10/17/2011 09:57,3.01,13379,France
585790,22383,LUNCH BAG SUKI DESIGN,9,06/12/2011 09:41,1.63,13717,Ireland
C553498,21754,HOME BUILDING BLOCK WORD,-8,08/28/2011 07:04,5.87,12670,United Kingdom
C584444,71053,WHITE METAL LANTERN,-13,08/01/2011 19:46,3.37,13010,United Kingdom
537251,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,02/15/2011 16:04,3.64,13321,Ireland
541522,22178,VICTORIAN GLASS HANGING T-LIGHT,2,07/11/2011 19:00,1.42,13963,United Kingdom
549358,22383,LUNCH BAG SUKI DESIGN,1,11/05/2011 17:39,1.66,13358,United Kingdom
584202,21212,PACK OF 72 RETROSPOT CAKE CASES,12,10/20/2011 09:38,0.4,12455,Ireland
542330,21071,VINTAGE BILLBOARD DRINK ME MUG,4,07/06/2011 17:21,1.15,12424,United Kingdom
537000,84406B,CREAM CUPID HEARTS COAT HANGER,7,10/08/2011 10:50,2.69,13388,United Kingdom
561089,22086,PAPER CHAIN KIT 50'S CHRISTMAS,13,10/11/2011 11:40,3.39,12655,United Kingdom
538439,22961,JAM MAKING SET PRINTED,5,05/06/2011 07:13,1.58,14105,United Kingdom
546096,22178,VICTORIAN GLASS HANGING T-LIGHT,8,06/02/2011 13:33,1.14,13770,Spain
580169,22197,SMALL POPCORN HOLDER,15,05/03/2011 12:26,0.93,13665,United Kingdom
568243,21212,PACK OF 72 RETROSPOT CAKE CASES,1,07/31/2011 19:54,0.38,12463,France
546274,22423,REGENCY CAKESTAND 3 TIER,4,08/16/2011 07:49,13.8,13111,Spain
560718,22086,PAPER CHAIN KIT 50'S CHRISTMAS,17,03/22/2011 17:37,2.9,13431,Germany
540912,21754,HOME BUILDING BLOCK WORD,8,04/06/2011 10:28,6.73,13193,United Kingdom
537310,21071,VINTAGE BILLBOARD DRINK ME MUG,12,06/16/2011 15:45,1.17,12496,United Kingdom
559566,23203,JUMBO BAG DOILEY PATTERNS,3,06/17/2011 09:02,2.11,13178,Ireland
555538,21071,VINTAGE BILLBOARD DRINK ME MUG,1,07/04/2011 07:14,1.14,13285,United Kingdom
559882,22178,VICTORIAN GLASS HANGING T-LIGHT,4,08/14/2011 18:39,1.13,14605,United Kingdom
565788,20725,LUNCH BAG RED RETROSPOT,3,06/16/2011 12:36,1.84,12468,France
569936,84879,ASSORTED COLOUR BIRD ORNAMENT,3,12/09/2010 08:23,1.89,14928,United Kingdom
582985,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,08/06/2011 10:41,4.42,12964,United Kingdom
575450,21071,VINTAGE BILLBOARD DRINK ME MUG,8,11/26/2011 18:17,1.18,12759,United Kingdom
572800,71053,WHITE METAL LANTERN,12,05/02/2011 19:23,3.84,13011,United Kingdom
548382,21755,LOVE BUILDING BLOCK WORD,7,03/08/2011 11:34,5.42,12514,United Kingdom
582876,85099B,JUMBO BAG RED RETROSPOT,4,08/05/2011 15:19,2.09,13973,United Kingdom
572915,21071,VINTAGE BILLBOARD DRINK ME MUG,8,05/04/2011 17:02,1.0,12603,United Kingdom
559715,71053,WHITE METAL LANTERN,12,02/09/2011 14:10,3.58,13657,United Kingdom
536901,22138,BAKING SET 9 PIECE RETROSPOT,4,08/14/2011 09:32,5.51,13110,United Kingdom
546456,85099B,JUMBO BAG RED RETROSPOT,11,08/06/2011 08:51,2.14,12562,United Kingdom
559786,84879,ASSORTED COLOUR BIRD ORNAMENT,13,05/26/2011 08:00,1.9,13359,Netherlands
560581,22178,VICTORIAN GLASS HANGING T-LIGHT,15,09/14/2011 16:39,1.39,12585,United Kingdom
550804,22178,VICTORIAN GLASS HANGING T-LIGHT,6,04/16/2011 08:49,1.37,12464,France
546838,23203,JUMBO BAG DOILEY PATTERNS,7,10/20/2011 15:56,2.36,13335,United Kingdom
571093,23298,SPOTTY BUNTING,3,06/29/2011 11:47,4.68,15179,Germany
544427,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,03/27/2011 19:36,4.28,13834,France
557582,85099B,JUMBO BAG RED RETROSPOT,1,07/13/2011 14:40,2.17,14289,Ireland
584615,21931,JUMBO STORAGE BAG SUKI,12,07/22/2011 11:09,2.06,13186,Ireland
565671,22138,BAKING SET 9 PIECE RETROSPOT,3,05/28/2011 18:36,4.59,12569,United Kingdom
567527,85099B,JUMBO BAG RED RETROSPOT,4,04/26/2011 11:42,2.3,13017,United Kingdom
568428,22752,SET 7 BABUSHKA NESTING BOXES,10,07/04/2011 08:29,8.26,13239,France
546301,84029E,RED WOOLLY HOTTIE WHITE HEART,15,11/05/2011 11:10,3.97,13111,Spain
552073,22633,HAND WARMER UNION JACK,19,02/18/2011 16:37,1.92,13247,United Kingdom
546818,22178,VICTORIAN GLASS HANGING T-LIGHT,6,09/15/2011 16:59,1.31,12450,Ireland
580534,22138,BAKING SET 9 PIECE RETROSPOT,6,04/12/2011 09:47,5.11,13253,Belgium
573477,22632,HAND WARMER RED POLKA DOT,8,10/06/2011 17:05,50.09,12646,United Kingdom
538258,22423,REGENCY CAKESTAND 3 TIER,8,01/21/2011 08:49,13.67,13146,United Kingdom
555722,21755,LOVE BUILDING BLOCK WORD,6,03/16/2011 09:45,5.66,14579,Ireland
562825,22960,JAM MAKING SET WITH JARS,2,09/28/2011 12:48,4.31,14636,United Kingdom
543335,23298,SPOTTY BUNTING,12,12/20/2010 08:06,5.03,13663,United Kingdom
560616,22178,VICTORIAN GLASS HANGING T-LIGHT,3,05/01/2011 09:12,1.24,15671,United Kingdom
579704,22960,JAM MAKING SET WITH JARS,1,06/08/2011 17:52,4.37,12960,France
565478,21755,LOVE BUILDING BLOCK WORD,1,08/30/2011 16:21,5.62,14104,United Kingdom
561295,71053,WHITE METAL LANTERN,1,02/27/2011 11:11,3.17,13004,United Kingdom
580226,84879,ASSORTED COLOUR BIRD ORNAMENT,1,02/24/2011 12:27,1.63,15017,United Kingdom
545799,21754,HOME BUILDING BLOCK WORD,9,02/23/2011 18:09,6.19,12861,Germany
551609,23298,SPOTTY BUNTING,7,09/07/2011 12:25,5.52,12360,United Kingdom
562214,22197,SMALL POPCORN HOLDER,11,04/01/2011 11:47,0.83,13853,United Kingdom
539983,22138,BAKING SET 9 PIECE RETROSPOT,11,01/15/2011 07:57,4.66,13858,Ireland
537189,20725,LUNCH BAG RED RETROSPOT,3,06/14/2011 08:17,1.67,12845,United Kingdom
547408,20725,LUNCH BAG RED RETROSPOT,9,04/30/2011 10:49,1.82,13485,United Kingdom
586919,21931,JUMBO STORAGE BAG SUKI,4,02/10/2011 10:08,1.81,15207,United Kingdom
549897,71053,WHITE METAL LANTERN,8,10/06/2011 12:36,3.68,12649,United Kingdom
568611,21755,LOVE BUILDING BLOCK WORD,4,11/02/2011 12:18,6.61,14172,United Kingdom
552616,71053,WHITE METAL LANTERN,1,06/04/2011 08:00,3.07,14740,United Kingdom
556766,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,03/15/2011 13:45,4.29,13003,United Kingdom
556057,23203,JUMBO BAG DOILEY PATTERNS,14,03/22/2011 17:24,2.01,12418,United Kingdom
552451,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,03/08/2011 17:59,2.5,12638,United Kingdom
583455,22197,SMALL POPCORN HOLDER,5,08/19/2011 11:05,0.98,13369,United Kingdom
539329,22383,LUNCH BAG SUKI DESIGN,13,04/17/2011 08:42,1.63,13800,United Kingdom
544113,23084,RABBIT NIGHT LIGHT,7,04/14/2011 10:15,2.09,15231,United Kingdom
577145,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,04/19/2011 17:43,3.2,12624,Portugal
547494,22960,JAM MAKING SET WITH JARS,3,08/03/2011 12:21,4.62,12950,United Kingdom
C552988,21754,HOME BUILDING BLOCK WORD,-9,11/01/2011 17:45,5.58,12825,United Kingdom
C572782,71053,WHITE METAL LANTERN,-2,07/09/2011 18:52,3.67,15459,United Kingdom
583368,84406B,CREAM CUPID HEARTS COAT HANGER,5,03/03/2011 13:05,2.57,14202,United Kingdom
579825,71053,WHITE METAL LANTERN,12,02/28/2011 12:09,3.47,13536,United Kingdom
573471,22632,HAND WARMER RED POLKA DOT,7,04/05/2011 18:17,1.95,12646,United Kingdom
540008,23084,RABBIT NIGHT LIGHT,5,05/01/2011 07:54,2.26,14125,United Kingdom
549751,21071,VINTAGE BILLBOARD DRINK ME MUG,13,12/26/2010 18:23,0.98,13725,United Kingdom
552726,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,04/11/2011 15:46,4.16,14376,Ireland
548341,22961,JAM MAKING SET PRINTED,3,04/06/2011 16:03,1.45,13680,United Kingdom
551014,22138,BAKING SET 9 PIECE RETROSPOT,6,03/14/2011 19:23,4.63,13759,United Kingdom
567539,21212,PACK OF 72 RETROSPOT CAKE CASES,12,04/01/2011 07:08,0.47,13802,United Kingdom
541446,21931,JUMBO STORAGE BAG SUKI,3,06/24/2011 12:34,2.19,14401,United Kingdom
547654,23298,SPOTTY BUNTING,6,07/08/2011 18:48,5.64,14573,France
544662,23203,JUMBO BAG DOILEY PATTERNS,9,10/26/2011 10:36,2.21,13170,United Kingdom
540406,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,03/18/2011 17:39,1.91,13255,United Kingdom
580256,85099B,JUMBO BAG RED RETROSPOT,1,10/31/2011 16:30,2.19,13074,United Kingdom
546550,85099B,JUMBO BAG RED RETROSPOT,13,08/02/2011 10:39,1.9,13810,United Kingdom
542372,22383,LUNCH BAG SUKI DESIGN,2,06/04/2011 14:49,1.56,13296,United Kingdom
548609,23298,SPOTTY BUNTING,17,09/21/2011 18:41,5.63,12486,United Kingdom
561056,22138,BAKING SET 9 PIECE RETROSPOT,3,02/28/2011 07:43,5.13,13871,United Kingdom
576217,22633,HAND WARMER UNION JACK,1,05/12/2011 13:50,1.81,13300,United Kingdom
567033,22633,HAND WARMER UNION JACK,6,07/02/2011 16:22,1.86,15164,Netherlands
560364,84029E,RED WOOLLY HOTTIE WHITE HEART,5,05/09/2011 17:20,3.5,14185,United Kingdom
566611,22633,HAND WARMER UNION JACK,9,01/22/2011 12:03,1.75,13733,United Kingdom
570251,22961,JAM MAKING SET PRINTED,1,12/13/2010 19:15,1.44,13412,United Kingdom
C547242,20725,LUNCH BAG RED RETROSPOT,-13,02/11/2011 08:56,1.8,13509,United Kingdom
543451,21754,HOME BUILDING BLOCK WORD,16,05/11/2011 13:47,5.8,13760,United Kingdom
575053,22383,LUNCH BAG SUKI DESIGN,13,11/30/2011 16:02,1.79,12738,United Kingdom
568635,21931,JUMBO STORAGE BAG SUKI,9,08/13/2011 16:58,1.84,12589,United Kingdom
561975,22383,LUNCH BAG SUKI DESIGN,7,06/17/2011 10:04,1.86,12449,Ireland
576551,22423,REGENCY CAKESTAND 3 TIER,10,04/22/2011 13:55,12.81,12998,United Kingdom
C537807,21755,LOVE BUILDING BLOCK WORD,-4,06/17/2011 19:50,6.0,14271,Germany
557549,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,07/06/2011 14:11,3.1,14315,United Kingdom
563290,21755,LOVE BUILDING BLOCK WORD,12,06/09/2011 08:46,6.43,13027,Ireland
573149,23203,JUMBO BAG DOILEY PATTERNS,14,03/06/2011 19:33,1.91,12953,United Kingdom
538352,22960,JAM MAKING SET WITH JARS,11,05/04/2011 19:08,4.17,13361,United Kingdom
536803,23298,SPOTTY BUNTING,7,03/09/2011 16:01,4.88,12446,France
569818,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,11/12/2011 07:11,4.55,13343,United Kingdom
539441,21212,PACK OF 72 RETROSPOT CAKE CASES,16,04/27/2011 19:16,0.43,13070,Netherlands
582472,22632,HAND WARMER RED POLKA DOT,10,04/13/2011 10:03,2.0,12611,United Kingdom
582914,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,09/29/2011 08:23,3.47,12746,United Kingdom
555562,84879,ASSORTED COLOUR BIRD ORNAMENT,11,08/12/2011 08:42,1.65,12844,United Kingdom
584685,23084,RABBIT NIGHT LIGHT,9,10/19/2011 09:05,2.12,12593,Spain
566507,22960,JAM MAKING SET WITH JARS,1,04/06/2011 17:49,3.91,12773,United Kingdom
544200,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,08/09/2011 07:14,2.36,12939,United Kingdom
571119,21931,JUMBO STORAGE BAG SUKI,10,04/29/2011 18:31,1.9,13836,Germany
539553,84406B,CREAM CUPID HEARTS COAT HANGER,6,08/07/2011 09:11,3.06,13221,United Kingdom
547479,20727,LUNCH BAG BLACK SKULL.,5,03/10/2011 15:51,1.5,13707,United Kingdom
567995,23203,JUMBO BAG DOILEY PATTERNS,1,08/13/2011 15:44,2.19,14113,Germany
537505,21755,LOVE BUILDING BLOCK WORD,8,11/10/2011 09:58,399.48,12902,United Kingdom
C537883,23298,SPOTTY BUNTING,-7,08/25/2011 11:21,5.11,12728,United Kingdom
550579,84879,ASSORTED COLOUR BIRD ORNAMENT,11,12/20/2010 09:06,1.88,13848,United Kingdom
552951,21931,JUMBO STORAGE BAG SUKI,1,09/11/2011 17:36,1.91,12790,United Kingdom
567978,22138,BAKING SET 9 PIECE RETROSPOT,9,02/14/2011 18:14,5.17,16290,United Kingdom
585884,84879,ASSORTED COLOUR BIRD ORNAMENT,10,06/06/2011 17:22,1.69,13061,United Kingdom
